Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment, Day 
store 36,6/15/2012,333146.88,non holiday,82.15,3.407,220.4494148,6.989, Friday 
store 36,6/22/2012,306411.01,non holiday,80.4,3.358,220.4886472,6.989, Friday 
store 36,6/29/2012,291530.43,non holiday,86.68,3.273,220.5278796,6.989, Friday 
store 36,6/7/2012,306578.89,non holiday,81.52,3.232,220.567112,6.623, Thursday 
store 36,7/13/2012,298337.41,non holiday,78.15,3.245,220.6063444,6.623, Friday 
store 36,7/20/2012,303289.55,non holiday,,3.301,220.6148749,6.623, Friday 
store 36,7/27/2012,279643.43,non holiday,,3.392,220.6234054,6.623, Friday 
store 36,3/8/2012,304989.97,non holiday,85.56,3.404,220.6319358,6.623, Thursday 
store 36,10/8/2012,298947.51,non holiday,84.41,3.49,220.6404663,6.623, Monday 
store 36,8/17/2012,314607.22,non holiday,85.89,3.571,220.7199609,6.623, Friday 
store 36,8/24/2012,282545.55,non holiday,81.26,3.574,220.8526787,6.623, Friday 
store 36,8/31/2012,282647.48,non holiday,84.79,3.608,220.9853964,6.623, Friday 
store 36,7/9/2012,293728.57,holiday,84.19,3.697,221.1181142,6.623, Monday 
store 36,9/14/2012,301893.63,non holiday,78.16,3.692,221.2601207,6.623, Friday 
store 36,9/21/2012,293804.45,non holiday,75.98,3.709,221.4578604,6.623, Friday 
store 36,9/28/2012,270677.98,non holiday,79.49,3.66,221.6556,6.623, Friday 
store 36,5/10/2012,277137.86,non holiday,,3.611,221.8533396,6.228, Thursday 
store 36,12/10/2012,300236.85,non holiday,71.28,3.576,222.0510793,6.228, Monday 
store 36,10/19/2012,287360.05,non holiday,,3.57,222.0951719,6.228, Friday 
store 36,10/26/2012,272489.41,non holiday,74.39,,222.1136566,6.228, Friday 
store 37,5/2/2010,536006.73,non holiday,45.97,2.572,209.8529663,8.554, Sunday 
store 37,12/2/2010,529852.7,holiday,,2.548,209.9970208,8.554, Thursday 
store 37,2/19/2010,510382.5,non holiday,45.66,2.514,210.0451024,8.554, Friday 
store 37,2/26/2010,513615.82,non holiday,50.87,2.561,210.0771885,8.554, Friday 
store 37,5/3/2010,519255.68,non holiday,51.33,2.625,210.1092746,8.554, Monday 
store 37,12/3/2010,513015.35,non holiday,61.96,2.667,210.1413607,8.554, Friday 
store 37,3/19/2010,460020.74,non holiday,,2.72,209.9803208,8.554, Friday 
store 37,3/26/2010,515777.97,non holiday,55.76,2.732,209.7870932,8.554, Friday 
store 37,2/4/2010,540189.7,non holiday,63.43,2.719,209.5938656,8.464, Thursday 
store 37,9/4/2010,513327.55,non holiday,68.54,2.77,209.400638,8.464, Saturday 
store 37,4/16/2010,524544.83,non holiday,66.74,2.808,209.2691428,8.464, Friday 
store 37,4/23/2010,527019.78,non holiday,,2.795,209.2199574,8.464, Friday 
store 37,4/30/2010,517850.83,non holiday,,2.78,209.170772,8.464, Friday 
store 37,7/5/2010,543234.77,non holiday,75.56,2.835,209.1215867,8.464, Monday 
store 37,5/14/2010,505196.08,non holiday,77.53,2.854,209.118536,8.464, Friday 
store 37,5/21/2010,510494.7,non holiday,77.34,2.826,209.3922937,8.464, Friday 
store 37,5/28/2010,532241.22,non holiday,80.87,2.759,209.6660514,8.464, Friday 
store 37,4/6/2010,479195.02,non holiday,79.93,2.705,209.9398091,8.464, Tuesday 
store 37,11/6/2010,481915.11,non holiday,,2.668,210.2135668,8.464, Saturday 
store 37,6/18/2010,505761.62,non holiday,84.37,2.637,210.2108417,8.464, Friday 
store 37,6/25/2010,485419.39,non holiday,,2.653,210.0975233,8.464, Friday 
store 37,2/7/2010,498292.53,non holiday,81.85,2.669,209.984205,8.36, Sunday 
store 37,9/7/2010,502456.04,non holiday,81.74,2.642,209.8708867,8.36, Tuesday 
store 37,7/16/2010,485150.01,non holiday,84.43,2.623,209.8630532,8.36, Friday 
store 37,7/23/2010,491998.12,non holiday,,2.608,209.9958663,8.36, Friday 
store 37,7/30/2010,487912.95,non holiday,,2.64,210.1286794,8.36, Friday 
store 37,6/8/2010,508576.62,non holiday,85.49,2.627,210.2614925,8.36, Tuesday 
store 37,8/13/2010,491815.83,non holiday,,2.692,210.3943056,8.36, Friday 
store 37,8/20/2010,486930.72,non holiday,85.54,2.664,210.3617581,8.36, Friday 
store 37,8/27/2010,512157.25,non holiday,84.62,2.619,210.3292106,8.36, Friday 
store 37,3/9/2010,510427.53,non holiday,82.29,2.577,210.2966631,8.36, Tuesday 
store 37,10/9/2010,510296.07,holiday,80.58,,210.2641156,8.36, Saturday 
store 37,9/17/2010,501251.4,non holiday,82.1,2.582,210.2924504,8.36, Friday 
store 37,9/24/2010,494265.48,non holiday,79.17,2.624,210.3664469,8.36, Friday 
store 37,1/10/2010,529877.93,non holiday,74.66,2.603,210.4404433,8.476, Sunday 
store 37,8/10/2010,524483.65,non holiday,,2.633,210.5144398,8.476, Tuesday 
store 37,10/15/2010,498925.86,non holiday,71.57,2.72,210.5805944,8.476, Friday 
store 37,10/22/2010,510425.4,non holiday,72.24,2.725,210.6271444,8.476, Friday 
store 37,10/29/2010,514485.9,non holiday,76.22,2.716,210.6736944,8.476, Friday 
store 37,5/11/2010,539683.42,non holiday,62.72,2.689,210.7202444,8.476, Tuesday 
store 37,12/11/2010,517546.69,non holiday,,2.728,210.7667944,8.476, Saturday 
store 37,11/19/2010,518124.16,non holiday,56.73,2.771,210.65429,8.476, Friday 
store 37,11/26/2010,518220.72,holiday,,2.735,210.5152765,8.476, Friday 
store 37,3/12/2010,508213.14,non holiday,54.44,2.708,210.376263,8.476, Friday 
store 37,10/12/2010,511207.52,non holiday,51.83,2.843,210.2372494,8.476, Tuesday 
store 37,12/17/2010,534285.21,non holiday,,2.869,210.1787224,8.476, Friday 
store 37,12/24/2010,576809.92,non holiday,59.1,2.886,210.1805602,8.476, Friday 
store 37,12/31/2010,460331.7,holiday,52.88,2.943,210.182398,8.476, Friday 
store 37,7/1/2011,542464.02,non holiday,54.11,2.976,210.1842358,8.395, Friday 
store 37,1/14/2011,525616.9,non holiday,42.87,2.983,210.2379731,8.395, Friday 
store 37,1/21/2011,526486.82,non holiday,51.18,3.016,210.6031072,8.395, Friday 
store 37,1/28/2011,513672.36,non holiday,48.74,3.01,210.9682412,8.395, Friday 
store 37,4/2/2011,583835.18,non holiday,46.68,2.989,211.3333753,8.395, Saturday 
store 37,11/2/2011,522514.32,holiday,41.16,3.022,211.6985093,8.395, Wednesday 
store 37,2/18/2011,536840.69,non holiday,57.48,3.045,212.0063522,8.395, Friday 
store 37,2/25/2011,514758.19,non holiday,67.73,3.065,212.2912786,8.395, Friday 
store 37,4/3/2011,527572.25,non holiday,64.55,3.288,212.576205,8.395, Sunday 
store 37,11/3/2011,505610.4,non holiday,59.15,3.459,212.8611313,8.395, Thursday 
store 37,3/18/2011,478503.06,non holiday,64.9,3.488,213.1096787,8.395, Friday 
store 37,3/25/2011,522105.93,non holiday,71.07,3.473,213.3436744,8.395, Friday 
store 37,1/4/2011,534578.78,non holiday,67.31,3.524,213.5776701,8.3, Tuesday 
store 37,8/4/2011,543703.16,non holiday,,3.622,213.8116658,8.3, Thursday 
store 37,4/15/2011,543775.87,non holiday,73.25,3.743,214.026217,8.3, Friday 
store 37,4/22/2011,526434.37,non holiday,74.57,3.807,214.1921572,8.3, Friday 
store 37,4/29/2011,502918.18,non holiday,76.1,3.81,214.3580974,8.3, Friday 
store 37,6/5/2011,547513.3,non holiday,69.56,,214.5240376,8.3, Sunday 
store 37,5/13/2011,511871.63,non holiday,76.73,3.899,214.6899778,8.3, Friday 
store 37,5/20/2011,533564.42,non holiday,73.02,3.907,214.465412,8.3, Friday 
store 37,5/27/2011,507086.75,non holiday,81.28,3.786,214.2408462,8.3, Friday 
store 37,3/6/2011,500381.23,non holiday,82.96,3.699,214.0162805,8.3, Sunday 
store 37,10/6/2011,509647.25,non holiday,82.41,3.648,213.7917147,8.3, Thursday 
store 37,6/17/2011,525132.36,non holiday,84.43,3.637,213.7481256,8.3, Friday 
store 37,6/24/2011,509276.22,non holiday,83.95,3.594,213.8402689,8.3, Friday 
store 37,1/7/2011,517021.3,non holiday,85.33,3.524,213.9324122,8.177, Friday 
store 37,8/7/2011,489059.93,non holiday,84.71,3.48,214.0245556,8.177, Sunday 
store 37,7/15/2011,498749.62,non holiday,85.63,3.575,214.1083654,8.177, Friday 
store 37,7/22/2011,505543.53,non holiday,83.31,3.651,214.1713416,8.177, Friday 
store 37,7/29/2011,504974.95,non holiday,84.99,3.682,214.2343177,8.177, Friday 
store 37,5/8/2011,510787.46,non holiday,86.71,3.684,214.2972939,8.177, Sunday 
store 37,12/8/2011,502504.39,non holiday,87.64,3.638,214.3602701,8.177, Thursday 
store 37,8/19/2011,506897.98,non holiday,87.24,3.554,214.4239935,8.177, Friday 
store 37,8/26/2011,527947.21,non holiday,86.02,3.523,214.4878416,8.177, Friday 
store 37,2/9/2011,530367.83,non holiday,87.5,3.533,214.5516896,8.177, Wednesday 
store 37,9/9/2011,506273.74,holiday,,3.546,214.6155376,8.177, Friday 
store 37,9/16/2011,513341.94,non holiday,82.06,3.526,214.7934111,8.177, Friday 
store 37,9/23/2011,516556.94,non holiday,78.35,3.467,215.1233185,8.177, Friday 
store 37,9/30/2011,516402.1,non holiday,,3.355,215.4532259,8.177, Friday 
store 37,7/10/2011,522816.85,non holiday,71.2,3.285,215.7831333,7.716, Sunday 
store 37,10/14/2011,513636.01,non holiday,74.16,3.274,216.0885258,7.716, Friday 
store 37,10/21/2011,522784.33,non holiday,67.89,3.353,216.2468287,7.716, Friday 
store 37,10/28/2011,517355.44,non holiday,71.31,3.372,216.4051315,7.716, Friday 
store 37,4/11/2011,555925.6,non holiday,,3.332,216.5634344,7.716, Monday 
store 37,11/11/2011,501268.78,non holiday,63.5,3.297,216.7217373,7.716, Friday 
store 37,11/18/2011,527495.09,non holiday,66.28,3.308,216.9395861,7.716, Friday 
store 37,11/25/2011,522554.04,holiday,66.41,3.236,217.1812533,7.716, Friday 
store 37,2/12/2011,527117.81,non holiday,,3.172,217.4229206,7.716, Saturday 
store 37,9/12/2011,537224.52,non holiday,50.64,3.158,217.6645878,7.716, Monday 
store 37,12/16/2011,533905.67,non holiday,58.31,3.159,217.8781339,7.716, Friday 
store 37,12/23/2011,605791.46,non holiday,,3.112,218.0541851,7.716, Friday 
store 37,12/30/2011,451327.61,holiday,48.26,3.129,218.2302364,7.716, Friday 
store 37,6/1/2012,558343.57,non holiday,57.18,3.157,218.4062876,7.244, Friday 
store 37,1/13/2012,546221.4,non holiday,56.28,3.261,218.5823389,7.244, Friday 
store 37,1/20/2012,543894.07,non holiday,58.9,3.268,218.6755292,7.244, Friday 
store 37,1/27/2012,514116.58,non holiday,62.73,3.29,218.7687195,7.244, Friday 
store 37,3/2/2012,555424.24,non holiday,61.33,3.36,218.8619099,7.244, Friday 
store 37,10/2/2012,527041.46,holiday,54.49,3.409,218.9551002,7.244, Tuesday 
store 37,2/17/2012,541071.29,non holiday,,3.51,219.1148297,7.244, Friday 
store 37,2/24/2012,518696.89,non holiday,,3.555,219.3244636,7.244, Friday 
store 37,2/3/2012,525559.17,non holiday,64.54,3.63,219.5340975,7.244, Friday 
store 37,9/3/2012,535937.25,non holiday,,3.669,219.7437314,7.244, Monday 
store 37,3/16/2012,484588.34,non holiday,67.48,3.734,219.8956335,7.244, Friday 
store 37,3/23/2012,520887.23,non holiday,69.18,3.787,219.9705599,7.244, Friday 
store 37,3/30/2012,533734.94,non holiday,,3.845,220.0454862,7.244, Friday 
store 37,6/4/2012,564848.78,non holiday,73.95,3.891,220.1204125,6.989, Monday 
store 37,4/13/2012,506973.17,non holiday,72.54,3.891,220.1953389,6.989, Friday 
store 37,4/20/2012,523483.19,non holiday,,3.877,220.2483937,6.989, Friday 
store 37,4/27/2012,528807.45,non holiday,70.06,3.814,220.3014485,6.989, Friday 
store 37,4/5/2012,535311.64,non holiday,77.17,3.749,220.3545033,6.989, Thursday 
store 37,11/5/2012,527983.04,non holiday,76.55,3.688,220.4075581,6.989, Monday 
store 37,5/18/2012,534847.96,non holiday,73.7,3.63,220.4252149,6.989, Friday 
store 37,5/25/2012,540625.79,non holiday,78.94,3.561,220.4287124,6.989, Friday 
store 37,1/6/2012,531811.85,non holiday,,3.501,220.4322099,6.989, Friday 
store 37,8/6/2012,528940.78,non holiday,81.5,3.452,220.4357073,6.989, Monday 
store 37,6/15/2012,508573.16,non holiday,82.15,3.393,220.4494148,6.989, Friday 
store 37,6/22/2012,484032.75,non holiday,80.4,3.346,220.4886472,6.989, Friday 
store 37,6/29/2012,508309.81,non holiday,86.68,3.286,220.5278796,6.989, Friday 
store 37,6/7/2012,519498.32,non holiday,81.52,3.227,220.567112,6.623, Thursday 
store 37,7/13/2012,506005.47,non holiday,78.15,3.256,220.6063444,6.623, Friday 
store 37,7/20/2012,503744.56,non holiday,81.76,3.311,220.6148749,6.623, Friday 
store 37,7/27/2012,514489.17,non holiday,84,3.407,220.6234054,6.623, Friday 
store 37,3/8/2012,521959.28,non holiday,85.56,3.417,220.6319358,6.623, Thursday 
store 37,10/8/2012,500964.59,non holiday,84.41,3.494,220.6404663,6.623, Monday 
store 37,8/17/2012,509633.71,non holiday,85.89,3.571,220.7199609,6.623, Friday 
store 37,8/24/2012,522665.04,non holiday,81.26,3.62,220.8526787,6.623, Friday 
store 37,8/31/2012,538344.1,non holiday,84.79,3.638,220.9853964,6.623, Friday 
store 37,7/9/2012,526838.14,holiday,84.19,3.73,221.1181142,6.623, Monday 
store 37,9/14/2012,514651.74,non holiday,78.16,3.717,221.2601207,6.623, Friday 
store 37,9/21/2012,521320.98,non holiday,75.98,3.721,221.4578604,6.623, Friday 
store 37,9/28/2012,527953.14,non holiday,79.49,3.666,221.6556,6.623, Friday 
store 37,5/10/2012,546122.37,non holiday,73.57,3.617,221.8533396,6.228, Thursday 
store 37,12/10/2012,521810.75,non holiday,71.28,3.601,222.0510793,6.228, Monday 
store 37,10/19/2012,551969.1,non holiday,74.06,3.594,222.0951719,6.228, Friday 
store 37,10/26/2012,534738.43,non holiday,,3.506,222.1136566,6.228, Friday 
store 38,5/2/2010,358496.14,non holiday,49.47,2.962,126.4420645,13.975, Sunday 
store 38,12/2/2010,342214.9,holiday,47.87,2.946,126.4962581,13.975, Thursday 
store 38,2/19/2010,327237.92,non holiday,54.83,2.915,126.5262857,13.975, Friday 
store 38,2/26/2010,334222.73,non holiday,,2.825,126.5522857,13.975, Friday 
store 38,5/3/2010,372239.89,non holiday,,2.987,126.5782857,13.975, Monday 
store 38,12/3/2010,342023.92,non holiday,50.11,2.925,126.6042857,13.975, Friday 
store 38,3/19/2010,333025.47,non holiday,59.57,3.054,126.6066452,13.975, Friday 
store 38,3/26/2010,335858.11,non holiday,60.06,3.083,126.6050645,13.975, Friday 
store 38,2/4/2010,368929.55,non holiday,59.84,3.086,126.6034839,14.099, Thursday 
store 38,9/4/2010,341630.46,non holiday,59.25,3.09,126.6019032,14.099, Saturday 
store 38,4/16/2010,337723.49,non holiday,64.95,3.109,126.5621,14.099, Friday 
store 38,4/23/2010,335121.82,non holiday,64.55,3.05,126.4713333,14.099, Friday 
store 38,4/30/2010,337979.65,non holiday,67.38,3.105,126.3805667,14.099, Friday 
store 38,7/5/2010,383657.44,non holiday,70.15,3.127,126.2898,14.099, Monday 
store 38,5/14/2010,346174.3,non holiday,,3.145,126.2085484,14.099, Friday 
store 38,5/21/2010,340497.08,non holiday,,3.12,126.1843871,14.099, Friday 
store 38,5/28/2010,326469.43,non holiday,,3.058,126.1602258,14.099, Friday 
store 38,4/6/2010,376184.88,non holiday,81.39,2.941,126.1360645,14.099, Tuesday 
store 38,11/6/2010,354828.65,non holiday,90.84,2.949,126.1119032,14.099, Saturday 
store 38,6/18/2010,335691.85,non holiday,81.06,3.043,126.114,14.099, Friday 
store 38,6/25/2010,322046.76,non holiday,,,126.1266,14.099, Friday 
store 38,2/7/2010,361181.48,non holiday,91.98,3.105,126.1392,14.18, Sunday 
store 38,9/7/2010,343850.34,non holiday,90.37,3.1,126.1518,14.18, Tuesday 
store 38,7/16/2010,338277.71,non holiday,,3.094,126.1498065,14.18, Friday 
store 38,7/23/2010,328336.85,non holiday,99.22,3.112,126.1283548,14.18, Friday 
store 38,7/30/2010,336378.38,non holiday,96.31,3.017,126.1069032,14.18, Friday 
store 38,6/8/2010,378574.44,non holiday,92.95,3.123,126.0854516,14.18, Tuesday 
store 38,8/13/2010,341400.72,non holiday,87.01,3.159,126.064,14.18, Friday 
store 38,8/20/2010,329139.73,non holiday,,3.041,126.0766452,14.18, Friday 
store 38,8/27/2010,322868.56,non holiday,93.19,,126.0892903,14.18, Friday 
store 38,3/9/2010,377096.55,non holiday,,3.087,126.1019355,14.18, Tuesday 
store 38,10/9/2010,336227.69,holiday,,3.044,126.1145806,14.18, Saturday 
store 38,9/17/2010,336253.19,non holiday,82.45,3.028,126.1454667,14.18, Friday 
store 38,9/24/2010,330604.9,non holiday,81.77,2.939,126.1900333,14.18, Friday 
store 38,1/10/2010,360256.58,non holiday,85.2,3.001,126.2346,14.313, Sunday 
store 38,8/10/2010,351271.36,non holiday,71.82,3.013,126.2791667,14.313, Tuesday 
store 38,10/15/2010,337743.26,non holiday,75,2.976,126.3266774,14.313, Friday 
store 38,10/22/2010,339042.18,non holiday,68.85,3.014,126.3815484,14.313, Friday 
store 38,10/29/2010,341219.63,non holiday,61.09,3.016,126.4364194,14.313, Friday 
store 38,5/11/2010,380870.09,non holiday,65.49,3.129,126.4912903,14.313, Tuesday 
store 38,12/11/2010,340147.2,non holiday,,3.13,126.5461613,14.313, Saturday 
store 38,11/19/2010,348593.99,non holiday,58.18,3.161,126.6072,14.313, Friday 
store 38,11/26/2010,360857.98,holiday,47.66,3.162,126.6692667,14.313, Friday 
store 38,3/12/2010,351925.36,non holiday,43.33,3.041,126.7313333,14.313, Friday 
store 38,10/12/2010,355965.23,non holiday,50.01,,126.7934,14.313, Tuesday 
store 38,12/17/2010,334441.15,non holiday,,3.236,126.8794839,14.313, Friday 
store 38,12/24/2010,369106.72,non holiday,,3.236,126.9835806,14.313, Friday 
store 38,12/31/2010,303908.81,holiday,45.64,3.148,127.0876774,14.313, Friday 
store 38,7/1/2011,386344.54,non holiday,37.64,3.287,127.1917742,14.021, Friday 
store 38,1/14/2011,356138.79,non holiday,43.15,3.312,127.3009355,14.021, Friday 
store 38,1/21/2011,341098.08,non holiday,53.53,3.223,127.4404839,14.021, Friday 
store 38,1/28/2011,357557.16,non holiday,50.74,3.342,127.5800323,14.021, Friday 
store 38,4/2/2011,402341.76,non holiday,45.14,3.348,127.7195806,14.021, Saturday 
store 38,11/2/2011,377672.46,holiday,,3.381,127.859129,14.021, Wednesday 
store 38,2/18/2011,364606.7,non holiday,,3.43,127.99525,14.021, Friday 
store 38,2/25/2011,354232.34,non holiday,48.45,3.53,128.13,14.021, Friday 
store 38,4/3/2011,405429.43,non holiday,51.72,3.674,128.26475,14.021, Sunday 
store 38,11/3/2011,357897.18,non holiday,57.75,3.818,128.3995,14.021, Thursday 
store 38,3/18/2011,349459.95,non holiday,64.21,3.692,128.5121935,14.021, Friday 
store 38,3/25/2011,351541.62,non holiday,54.4,3.909,128.6160645,14.021, Friday 
store 38,1/4/2011,382098.13,non holiday,63.63,3.772,128.7199355,13.736, Tuesday 
store 38,8/4/2011,392152.3,non holiday,64.47,4.003,128.8238065,13.736, Thursday 
store 38,4/15/2011,362758.94,non holiday,57.63,3.868,128.9107333,13.736, Friday 
store 38,4/22/2011,362952.34,non holiday,72.12,4.134,128.9553,13.736, Friday 
store 38,4/29/2011,344225.99,non holiday,68.27,4.151,128.9998667,13.736, Friday 
store 38,6/5/2011,422186.65,non holiday,68.4,4.193,129.0444333,13.736, Sunday 
store 38,5/13/2011,366977.79,non holiday,70.93,4.202,129.089,13.736, Friday 
store 38,5/20/2011,365730.76,non holiday,66.59,4.169,129.0756774,13.736, Friday 
store 38,5/27/2011,356886.1,non holiday,,4.087,129.0623548,13.736, Friday 
store 38,3/6/2011,396826.06,non holiday,71.81,4.031,129.0490323,13.736, Sunday 
store 38,10/6/2011,381763.02,non holiday,78.72,3.981,129.0357097,13.736, Thursday 
store 38,6/17/2011,356797,non holiday,,3.935,129.0432,13.736, Friday 
store 38,6/24/2011,354078.95,non holiday,88.95,3.898,129.0663,13.736, Friday 
store 38,1/7/2011,387334.04,non holiday,89.85,3.842,129.0894,13.503, Friday 
store 38,8/7/2011,399699.17,non holiday,,3.705,129.1125,13.503, Sunday 
store 38,7/15/2011,367181.71,non holiday,88.1,3.692,129.1338387,13.503, Friday 
store 38,7/22/2011,365562.67,non holiday,91.17,3.794,129.1507742,13.503, Friday 
store 38,7/29/2011,355131.33,non holiday,93.29,3.805,129.1677097,13.503, Friday 
store 38,5/8/2011,437631.44,non holiday,,3.803,129.1846452,13.503, Sunday 
store 38,12/8/2011,387844.05,non holiday,91.04,3.701,129.2015806,13.503, Thursday 
store 38,8/19/2011,362224.7,non holiday,91.74,3.743,129.2405806,13.503, Friday 
store 38,8/26/2011,365672.55,non holiday,94.61,3.74,129.2832581,13.503, Friday 
store 38,2/9/2011,416953.51,non holiday,93.66,3.798,129.3259355,13.503, Wednesday 
store 38,9/9/2011,397771.68,holiday,88,3.913,129.3686129,13.503, Friday 
store 38,9/16/2011,408188.88,non holiday,76.36,3.918,129.4306,13.503, Friday 
